    X1     Y1     X2     Y2 <S(X1,Y1).S(X2,Y2)> (D=32k)
     3      1      6      2   0.061501
     3      1      6      3  -0.056426
     3      1      7      0  -0.032433
     3      1      7      1   0.035327
     3      1      7      2  -0.036071
     3      1      7      3   0.028730
     3      1      8      0   0.008197
     3      1      8      1  -0.013004
     3      1      8      2   0.012515
     3      1      8      3  -0.009439
     3      1      9      0   0.006392
     3      1      9      1  -0.004584
     3      1      9      2   0.003731
     3      1      9      3  -0.006631
     3      1     10      0  -0.019368
     3      1     10      1   0.017089
     3      1     10      2  -0.017153
     3      1     10      3   0.018270
     3      1     11      0   0.024639
     3      1     11      1  -0.024375
     3      1     11      2   0.023962
     3      1     11      3  -0.024778
     3      1     12      0  -0.028664
     3      1     12      1   0.028070
     3      1     12      2  -0.028223
     3      1     12      3   0.028155
     3      1     13      0   0.028648
     3      1     13      1  -0.028538
     3      1     13      2   0.028337
     3      1     13      3  -0.028866
     3      1     14      0  -0.025682
     3      1     14      1   0.026991
     3      1     14      2  -0.027141
     3      1     14      3   0.025550
     3      1     15      0   0.026503
     3      1     15      1  -0.024934
     3      1     15      2   0.024816
     3      1     15      3  -0.026757
     3      2      0      0  -0.104858
     3      2      0      1   0.097650
     3      2      0      2  -0.105755
     3      2      0      3   0.106550
     3      2      1      0   0.101119
     3      2      1      1  -0.123599
     3      2      1      2   0.124929
     3      2      1      3  -0.126438
     3      2      2      0  -0.128048
     3      2      2      1   0.140805
     3      2      2      2  -0.253692
     3      2      2      3   0.150663
     3      2      3      0   0.120917
     3      2      3      1  -0.256810
     3      2      3      2   0.655949
     3      2      3      3  -0.270241
     3      2      4      0  -0.114311
     3      2      4      1   0.132262
     3      2      4      2  -0.246959
     3      2      4      3   0.138628
     3      2      5      0   0.077232
     3      2      5      1  -0.098965
     3      2      5      2   0.102841
     3      2      5      3  -0.107119
     3      2      6      0  -0.056422
     3      2      6      1   0.061501
     3      2      6      2  -0.066293
     3      2      6      3   0.059186
     3      2      7      0   0.028733
     3      2      7      1  -0.036074
     3      2      7      2   0.035326
     3      2      7      3  -0.032439
     3      2      8      0  -0.009445
     3      2      8      1   0.012516
     3      2      8      2  -0.013003
     3      2      8      3   0.008201
     3      2      9      0  -0.006630
     3      2      9      1   0.003728
     3      2      9      2  -0.004583
     3      2      9      3   0.006388
     3      2     10      0   0.018269
     3      2     10      1  -0.017153
     3      2     10      2   0.017091
     3      2     10      3  -0.019370
     3      2     11      0  -0.024778
     3      2     11      1   0.023962
     3      2     11      2  -0.024375
     3      2     11      3   0.024640
     3      2     12      0   0.028156
     3      2     12      1  -0.028223
     3      2     12      2   0.028072
