    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     0      7      7      4   1.765046
     0      7      7      5   1.828226
     0      7      7      6   1.901758
     0      7      7      7   1.938506
     0      7      8      0   1.938082
     0      7      8      1   1.901417
     0      7      8      2   1.827583
     0      7      8      3   1.764958
     0      7      8      4   1.765283
     0      7      8      5   1.828367
     0      7      8      6   1.901724
     0      7      8      7   1.938421
     0      7      9      0   1.934139
     0      7      9      1   1.876503
     0      7      9      2   1.782348
     0      7      9      3   1.680441
     0      7      9      4   1.681034
     0      7      9      5   1.783967
     0      7      9      6   1.877325
     0      7      9      7   1.934878
     0      7     10      0   1.927047
     0      7     10      1   1.854570
     0      7     10      2   1.719663
     0      7     10      3   1.640439
     0      7     10      4   1.640946
